lambda,regularizer,num_estimators,learning_rate,val_acc,val_recall,val_pre,val_f1,train_acc
0.25,l2,50,0.5,0.906060606060606,0.9060606060606061,0.9057782796913232,0.9056111502623131,0.9063670411985019
0.25,l2,50,1.0,0.8848484848484849,0.8848484848484849,0.8842455606474298,0.8844631273473778,0.8863920099875156
0.25,l2,75,0.01,0.9090909090909091,0.9090909090909092,0.909118172276067,0.9079120508519999,0.9213483146067416
0.25,l2,75,0.1,0.906060606060606,0.9060606060606061,0.9058325047455482,0.9055600820086802,0.9076154806491885
0.25,l2,75,0.25,0.9030303030303031,0.903030303030303,0.9027706070800501,0.9026433282597667,0.9126092384519351
0.25,l2,75,0.5,0.906060606060606,0.9060606060606061,0.9057782796913232,0.9056111502623131,0.9063670411985019
0.25,l2,75,1.0,0.8848484848484849,0.8848484848484849,0.8842455606474298,0.8844631273473778,0.8863920099875156
0.25,l2,100,0.01,0.9121212121212121,0.9121212121212121,0.9117647058823529,0.9113319856244385,0.9275905118601748
0.25,l2,100,0.1,0.906060606060606,0.9060606060606061,0.9058325047455482,0.9055600820086802,0.9076154806491885
0.25,l2,100,0.25,0.9030303030303031,0.903030303030303,0.9027706070800501,0.9026433282597667,0.9126092384519351
0.25,l2,100,0.5,0.906060606060606,0.9060606060606061,0.9057782796913232,0.9056111502623131,0.9063670411985019
0.25,l2,100,1.0,0.8848484848484849,0.8848484848484849,0.8842455606474298,0.8844631273473778,0.8863920099875156
0.25,l2,150,0.01,0.906060606060606,0.9060606060606061,0.9056195570443132,0.9052234788303829,0.9250936329588015
0.25,l2,150,0.1,0.906060606060606,0.9060606060606061,0.9058325047455482,0.9055600820086802,0.9076154806491885
0.25,l2,150,0.25,0.9030303030303031,0.903030303030303,0.9027706070800501,0.9026433282597667,0.9126092384519351
0.25,l2,150,0.5,0.906060606060606,0.9060606060606061,0.9057782796913232,0.9056111502623131,0.9063670411985019
0.25,l2,150,1.0,0.8848484848484849,0.8848484848484849,0.8842455606474298,0.8844631273473778,0.8863920099875156
0.25,,25,0.01,,,,,
0.25,,25,0.1,,,,,
0.25,,25,0.25,,,,,
0.25,,25,0.5,,,,,
0.25,,25,1.0,,,,,
0.25,,50,0.01,,,,,
0.25,,50,0.1,,,,,
0.25,,50,0.25,,,,,
0.25,,50,0.5,,,,,
0.25,,50,1.0,,,,,
0.25,,75,0.01,,,,,
0.25,,75,0.1,,,,,
0.25,,75,0.25,,,,,
0.25,,75,0.5,,,,,
0.25,,75,1.0,,,,,
0.25,,100,0.01,,,,,
0.25,,100,0.1,,,,,
0.25,,100,0.25,,,,,
0.25,,100,0.5,,,,,
0.25,,100,1.0,,,,,
0.25,,150,0.01,,,,,
0.25,,150,0.1,,,,,
0.25,,150,0.25,,,,,
0.25,,150,0.5,,,,,
0.25,,150,1.0,,,,,
0.5,l1,25,0.01,0.8848484848484849,0.8848484848484848,0.8908364161091433,0.8809400684373266,0.8901373283395755
0.5,l1,25,0.1,0.906060606060606,0.9060606060606061,0.9056573778936863,0.9052073445962242,0.9138576779026217
0.5,l1,25,0.25,0.9030303030303031,0.903030303030303,0.902885595546146,0.9024325484981613,0.9113607990012484
0.5,l1,25,0.5,0.9030303030303031,0.903030303030303,0.9026070035007473,0.9026214526214527,0.8938826466916354
0.5,l1,25,1.0,0.8636363636363636,0.8636363636363636,0.863944508876885,0.8636296967651931,0.8901373283395755
0.5,l1,50,0.01,0.8818181818181818,0.8818181818181818,0.8867611774115138,0.877996077996078,0.8938826466916354
0.5,l1,50,0.1,0.9030303030303031,0.903030303030303,0.902885595546146,0.9024325484981613,0.9088639200998752
0.5,l1,50,0.25,0.9030303030303031,0.903030303030303,0.902885595546146,0.9024325484981613,0.9113607990012484
