,Criterion,Max Depth,Min Sample Leaf,Max Features,Boot Size,T Acc,V Acc,V Pred,V Rec,V F1
0,gini,8,9,log2,720,0.7790262172284644,0.7848484848484848,0.7905050505050505,0.7848484848484848,0.7865989083380388
0,gini,7,8,0.33,674,0.8539325842696629,0.7848484848484848,0.7843555374523219,0.7848484848484848,0.7840864351426203
0,gini,6,12,log2,732,0.8202247191011236,0.7848484848484848,0.7847382270211415,0.7848484848484848,0.7839328945466472
0,entropy,13,1,0.33,653,0.916354557,0.7848484848484848,0.796098237,0.7848484848484848,0.7877954987082308
0,gini,5,3,0.33,687,0.846441948,0.7848484848484848,0.7902421652421653,0.7848484848484848,0.7857947336156138
0,entropy,7,3,sqrt,403,0.8089887640449438,0.7818181818181819,0.7814585208092196,0.7818181818181819,0.7730522546808238
0,gini,11,6,0.33,631,0.8514357053682896,0.7818181818181819,0.778751686,0.7818181818181819,0.7781852106458104
0,gini,11,6,0.33,631,0.8514357053682896,0.7818181818181819,0.778751686,0.7818181818181819,0.7781852106458104
0,entropy,11,4,log2,596,0.8476903870162297,0.7818181818181819,0.7845372050816697,0.7818181818181819,0.7823114201432787
0,entropy,6,13,0.33,481,0.8039950062421972,0.7818181818181819,0.779185599,0.7818181818181817,0.7774656516395188
0,entropy,15,9,0.33,687,0.836454432,0.7818181818181819,0.7830156569094622,0.7818181818181817,0.782113072
0,entropy,6,2,0.33,611,0.8389513108614233,0.7818181818181819,0.7862715039254726,0.7818181818181819,0.7832590973978735
0,entropy,14,12,log2,794,0.7802746566791511,0.7818181818181819,0.7828135974153673,0.7818181818181817,0.7821058726888322
0,entropy,10,13,0.33,654,0.8127340823970037,0.7818181818181819,0.7788501142593885,0.7818181818181817,0.778422579
0,entropy,10,13,0.33,654,0.8127340823970037,0.7818181818181819,0.7788501142593885,0.7818181818181817,0.778422579
0,gini,14,7,sqrt,741,0.8414481897627965,0.7818181818181819,0.7801193689351584,0.7818181818181817,0.7806740318422561
0,gini,3,9,log2,766,0.762796504,0.7818181818181819,0.793209877,0.7818181818181817,0.773021844
0,gini,3,9,log2,766,0.762796504,0.7818181818181819,0.793209877,0.7818181818181817,0.773021844
0,entropy,12,12,0.33,797,0.8451935081148564,0.7818181818181819,0.779734459,0.7818181818181819,0.7774933458750537
0,gini,9,5,0.33,632,0.8302122347066168,0.7818181818181819,0.7876050420168067,0.7818181818181817,0.7814708496628308
0,entropy,8,8,0.33,455,0.832709114,0.7818181818181819,0.7837762928850562,0.7818181818181817,0.7826056048015207
0,entropy,15,6,log2,513,0.8576779026217228,0.7818181818181819,0.7847369651977759,0.7818181818181819,0.7827229226010849
0,gini,14,14,log2,457,0.8014981273408239,0.7818181818181819,0.7843975900592453,0.7818181818181817,0.7829192131293344
0,entropy,13,12,log2,557,0.8077403245942572,0.7818181818181819,0.7801963396453834,0.7818181818181819,0.7782996344926142
0,entropy,13,12,log2,557,0.8077403245942572,0.7818181818181819,0.7801963396453834,0.7818181818181819,0.7782996344926142
0,gini,15,9,sqrt,478,0.7765293383270911,0.7818181818181819,0.778144009,0.7818181818181819,0.7790245883771734
0,entropy,13,13,0.33,467,0.7902621722846442,0.7818181818181819,0.7839988790808462,0.7818181818181819,0.7736895736528898
0,gini,8,8,log2,607,0.8002496878901373,0.7818181818181819,0.7834038888386714,0.7818181818181819,0.7822874407371384
0,entropy,6,6,sqrt,514,0.7752808988764045,0.7818181818181819,0.7798181350812929,0.7818181818181817,0.7805299458336842
0,entropy,3,2,0.33,739,0.7677902621722846,0.7818181818181819,0.7791982571208811,0.7818181818181819,0.7774145969104934
0,entropy,3,2,0.33,739,0.7677902621722846,0.7818181818181819,0.7791982571208811,0.7818181818181819,0.7774145969104934
0,entropy,12,2,sqrt,714,0.8651685393258427,0.7818181818181819,0.7779671332927571,0.7818181818181817,0.7782526115859448
0,gini,5,9,log2,487,0.7503121098626716,0.7818181818181819,0.7923545271126824,0.7818181818181819,0.7847961625265129
0,gini,15,1,log2,563,0.8764044943820225,0.7818181818181819,0.7880531074218305,0.7818181818181819,0.7836518162660756
0,gini,15,1,log2,563,0.8764044943820225,0.7818181818181819,0.7880531074218305,0.7818181818181819,0.7836518162660756
0,entropy,14,1,0.33,651,0.8901373283395755,0.7818181818181819,0.7826834862385321,0.7818181818181817,0.7822205767411247
0,entropy,14,1,0.33,651,0.8901373283395755,0.7818181818181819,0.7826834862385321,0.7818181818181817,0.7822205767411247
0,gini,15,1,0.33,725,0.8913857677902621,0.7818181818181819,0.7779377237620713,0.7818181818181817,0.7786567345161938
0,entropy,9,8,sqrt,674,0.832709114,0.7818181818181819,0.7816816816816816,0.7818181818181819,0.7815139204161091
0,gini,6,9,sqrt,527,0.7952559300873908,0.7818181818181819,0.7837905958499904,0.7818181818181817,0.7810759736616765
0,entropy,8,2,0.33,787,0.8951310861423221,0.7818181818181819,0.781853959,0.7818181818181817,0.7816295168884692
0,entropy,14,10,sqrt,506,0.7940074906367042,0.7818181818181819,0.7814840871545529,0.7818181818181817,0.776586219
0,entropy,12,6,0.33,599,0.8589263420724095,0.7818181818181819,0.7881156803470167,0.7818181818181819,0.7834343792787878
0,gini,14,10,0.33,752,0.8339575530586767,0.7818181818181819,0.7782110979694332,0.7818181818181819,0.7783663299419663
0,gini,7,6,log2,641,0.7927590511860175,0.7818181818181819,0.7807888662491259,0.7818181818181817,0.7812096915091273
0,gini,15,6,0.33,484,0.836454432,0.7818181818181819,0.7783285400357718,0.7818181818181819,0.7790380985755302
0,entropy,4,14,log2,704,0.7815230961298377,0.7818181818181819,0.7818181818181817,0.7818181818181817,0.7818181818181817
0,entropy,12,6,0.33,511,0.832709114,0.7818181818181819,0.7803144053144053,0.7818181818181819,0.7798835973556663
0,entropy,10,6,sqrt,633,0.8277153558052435,0.7818181818181819,0.7818011463844797,0.7818181818181819,0.77948061
0,entropy,14,11,log2,792,0.8064918851435705,0.7818181818181819,0.7832361669754899,0.7818181818181819,0.7821879905261401
0,gini,11,11,0.33,713,0.8277153558052435,0.7818181818181819,0.7836799273192027,0.7818181818181817,0.7794782381891996
0,gini,10,4,0.33,778,0.8801498127340824,0.7818181818181819,0.7801727696659277,0.7818181818181819,0.7787190088491568
0,gini,9,1,0.33,628,0.9051186017478152,0.7818181818181819,0.7804870768366343,0.7818181818181819,0.7809530878255458
0,entropy,15,9,log2,739,0.8289637952559301,0.7818181818181819,0.7870809090714938,0.7818181818181819,0.7825102786389265
0,gini,4,6,sqrt,743,0.7690387016229713,0.7818181818181819,0.7809878549821662,0.7818181818181819,0.7811996598974996
0,gini,15,6,log2,632,0.8314606741573034,0.7818181818181819,0.7809739835721895,0.7818181818181819,0.7801734178333614
0,gini,7,7,log2,490,0.7802746566791511,0.7818181818181819,0.7798180688032174,0.7818181818181819,0.780117884
0,entropy,15,1,0.33,649,0.9051186017478152,0.7818181818181819,0.788075154,0.7818181818181819,0.7838725303796404
0,entropy,4,5,0.33,789,0.787765293,0.7818181818181819,0.7789174244036938,0.7818181818181819,0.7788811623087311
0,gini,14,1,0.33,456,0.8863920099875156,0.7818181818181819,0.7866954474097332,0.7818181818181819,0.7815783034996889
0,gini,7,1,0.33,709,0.8888888888888888,0.7818181818181819,0.7791736239543415,0.7818181818181819,0.7766977891831234
0,entropy,15,12,0.33,535,0.8039950062421972,0.7818181818181819,0.7825132825132824,0.7818181818181819,0.7815114498706396
0,entropy,10,6,log2,761,0.8339575530586767,0.7818181818181819,0.7823693282026616,0.7818181818181819,0.7820523609514435
0,entropy,10,6,log2,761,0.8339575530586767,0.7818181818181819,0.7823693282026616,0.7818181818181819,0.7820523609514435
0,entropy,14,2,0.33,485,0.867665418,0.7818181818181819,0.781412002,0.7818181818181817,0.7811053013880036
0,gini,8,13,0.33,517,0.8064918851435705,0.7818181818181819,0.7795460095208605,0.7818181818181817,0.7800392437122294
0,gini,8,13,0.33,517,0.8064918851435705,0.7818181818181819,0.7795460095208605,0.7818181818181817,0.7800392437122294
0,gini,15,8,sqrt,554,0.81897628,0.7818181818181819,0.783781484,0.7818181818181819,0.7824902560663846
0,entropy,4,4,sqrt,633,0.7815230961298377,0.7818181818181819,0.7822202916068596,0.7818181818181819,0.776145906
0,entropy,4,4,sqrt,633,0.7815230961298377,0.7818181818181819,0.7822202916068596,0.7818181818181819,0.776145906
0,entropy,15,11,sqrt,667,0.7965043695380774,0.7818181818181819,0.7831382343795452,0.7818181818181819,0.7823132114798782
0,entropy,8,12,0.33,616,0.8252184769038702,0.7818181818181819,0.7886466241706384,0.7818181818181819,0.7842524014161264
0,entropy,4,7,log2,603,0.7740324594257179,0.7818181818181819,0.784977285,0.7818181818181819,0.7827871889022741
0,entropy,7,5,0.33,789,0.8789013732833958,0.7818181818181819,0.7857641886127643,0.7818181818181817,0.7827194158633376
0,entropy,11,7,0.33,606,0.81897628,0.7818181818181819,0.7919287516244936,0.7818181818181819,0.784733153
0,gini,9,10,sqrt,754,0.8264669163545568,0.7787878787878788,0.7796872956915433,0.7787878787878788,0.7767442129714838
0,gini,11,4,sqrt,661,0.8539325842696629,0.7787878787878788,0.7800820634064024,0.7787878787878788,0.7786255320253589
0,gini,13,10,sqrt,644,0.7852684144818977,0.7787878787878788,0.7824439586101503,0.7787878787878788,0.7795526661469546
0,entropy,11,9,0.33,413,0.7990012484394506,0.7787878787878788,0.7774595191704553,0.7787878787878788,0.7771070869662419
0,entropy,7,7,log2,433,0.784019975,0.7787878787878788,0.7873031507694647,0.7787878787878787,0.7796127404036705
0,gini,8,9,sqrt,772,0.8289637952559301,0.7787878787878788,0.7857852759651264,0.7787878787878788,0.7812261791366573
0,entropy,7,11,0.33,446,0.8102372034956304,0.7787878787878788,0.7780893042575285,0.7787878787878788,0.7782366969345366
0,entropy,7,11,0.33,446,0.8102372034956304,0.7787878787878788,0.7780893042575285,0.7787878787878788,0.7782366969345366
0,entropy,14,1,0.33,752,0.9151061173533084,0.7787878787878788,0.7896669154094896,0.7787878787878788,0.7813009743229249
0,entropy,10,1,0.33,456,0.8726591760299626,0.7787878787878788,0.7780604592131072,0.7787878787878788,0.7782226042894881
0,gini,2,3,0.33,714,0.7465667915106118,0.7787878787878788,0.7856958716348171,0.7787878787878788,0.769435816
0,gini,11,9,sqrt,651,0.8177278401997503,0.7787878787878788,0.7819422293106504,0.7787878787878788,0.7793283644634212
0,gini,13,9,sqrt,731,0.8027465667915106,0.7787878787878788,0.7793302499557712,0.7787878787878787,0.7778054517780545
0,entropy,2,13,0.33,713,0.7465667915106118,0.7787878787878788,0.7856958716348171,0.7787878787878788,0.769435816
0,entropy,6,11,log2,690,0.7915106117353309,0.7787878787878788,0.7786909399114327,0.7787878787878788,0.7739103077939227
0,entropy,15,4,0.33,716,0.8826466916354557,0.7787878787878788,0.7769846119799722,0.7787878787878788,0.7773714013531258
0,gini,7,11,0.33,554,0.7890137328339576,0.7787878787878788,0.7777764827764827,0.7787878787878788,0.7740942401172975
0,gini,7,11,0.33,554,0.7890137328339576,0.7787878787878788,0.7777764827764827,0.7787878787878788,0.7740942401172975
0,entropy,10,8,0.33,577,0.8214731585518102,0.7787878787878788,0.7868653641679958,0.7787878787878788,0.7778573550632375
0,gini,12,12,sqrt,579,0.7890137328339576,0.7787878787878788,0.7786019423119908,0.7787878787878788,0.778617869
0,gini,12,12,sqrt,579,0.7890137328339576,0.7787878787878788,0.7786019423119908,0.7787878787878788,0.778617869
0,entropy,11,10,0.33,532,0.815230961,0.7787878787878788,0.7809788710829846,0.7787878787878788,0.7762111811153641
0,gini,15,4,log2,778,0.8514357053682896,0.7787878787878788,0.7822014424498898,0.7787878787878788,0.7792317105312699
0,gini,3,6,sqrt,674,0.7565543071161048,0.7787878787878788,0.7842732594125241,0.7787878787878788,0.7804571974303274
0,gini,12,10,sqrt,447,0.8052434456928839,0.7787878787878788,0.7936197783461211,0.7787878787878788,0.7696437021424772
0,gini,3,2,sqrt,674,0.7615480649188514,0.7787878787878788,0.7842732594125241,0.7787878787878788,0.7804571974303274
0,gini,3,2,sqrt,674,0.7615480649188514,0.7787878787878788,0.7842732594125241,0.7787878787878788,0.7804571974303274
0,gini,13,7,0.33,512,0.8077403245942572,0.7787878787878788,0.7835918998598425,0.7787878787878788,0.7790276457959385
0,gini,13,7,0.33,512,0.8077403245942572,0.7787878787878788,0.7835918998598425,0.7787878787878788,0.7790276457959385
0,gini,6,2,0.33,711,0.8576779026217228,0.7787878787878788,0.7882849574537719,0.7787878787878788,0.7809555279251348
0,gini,10,11,sqrt,409,0.7752808988764045,0.7787878787878788,0.7776709411469737,0.7787878787878788,0.7765828461923538
0,entropy,13,10,sqrt,691,0.815230961,0.7787878787878788,0.7788688729363251,0.7787878787878788,0.7786242759903607
0,gini,6,13,sqrt,462,0.7727840199750312,0.7787878787878788,0.7819749880083641,0.7787878787878787,0.7685171106846654
0,gini,6,13,sqrt,462,0.7727840199750312,0.7787878787878788,0.7819749880083641,0.7787878787878787,0.7685171106846654
0,entropy,4,4,0.33,639,0.7690387016229713,0.7787878787878788,0.7849190099190099,0.7787878787878787,0.7806608700672505
0,gini,6,8,0.33,478,0.8002496878901373,0.7787878787878788,0.7783267522086558,0.7787878787878788,0.7773926908147629
0,gini,6,8,0.33,478,0.8002496878901373,0.7787878787878788,0.7783267522086558,0.7787878787878788,0.7773926908147629
0,entropy,11,7,0.33,408,0.7915106117353309,0.7787878787878788,0.7807780669622776,0.7787878787878788,0.7794739833291234
0,entropy,5,6,0.33,447,0.8002496878901373,0.7787878787878788,0.7768260873943825,0.7787878787878788,0.7771408223245363
0,gini,14,5,log2,487,0.8377028714107366,0.7787878787878788,0.776226285,0.7787878787878788,0.7758967424281825
0,entropy,12,5,0.33,774,0.850187266,0.7787878787878788,0.7777325820804082,0.7787878787878788,0.7779365951988272
0,entropy,7,14,log2,564,0.7415730337078652,0.7787878787878788,0.7749884968832337,0.7787878787878788,0.7736279972982101
0,entropy,14,6,log2,766,0.8426966292134831,0.7787878787878788,0.7786973056939311,0.7787878787878788,0.7762804158520967
0,gini,15,10,sqrt,699,0.8252184769038702,0.7787878787878788,0.7818935787868129,0.7787878787878788,0.7797449601881093
0,entropy,10,3,0.33,570,0.850187266,0.7787878787878788,0.78142933,0.7787878787878788,0.7781834643002771
0,gini,5,5,sqrt,678,0.8177278401997503,0.7787878787878788,0.7839710311319655,0.7787878787878787,0.776359787
0,gini,13,13,0.33,419,0.8164794007490637,0.7787878787878788,0.7831955536873569,0.7787878787878787,0.7776946449080234
0,entropy,3,12,0.33,561,0.7578027465667915,0.7787878787878788,0.7822799835183737,0.7787878787878788,0.7711068007591418
0,gini,11,1,0.33,574,0.9063670411985019,0.7787878787878788,0.7881946943949649,0.7787878787878788,0.7811020064276347
0,gini,11,1,0.33,574,0.9063670411985019,0.7787878787878788,0.7881946943949649,0.7787878787878788,0.7811020064276347
0,entropy,9,13,sqrt,530,0.762796504,0.7787878787878788,0.7769733140422795,0.7787878787878788,0.7775081891614851
0,entropy,15,5,0.33,523,0.8439450686641697,0.7787878787878788,0.7813663877760929,0.7787878787878788,0.7795251211953133
0,gini,10,9,0.33,638,0.8202247191011236,0.7787878787878788,0.7757376982337036,0.7787878787878788,0.7751418951418952
0,entropy,11,8,log2,660,0.8014981273408239,0.7787878787878788,0.7792698334036917,0.7787878787878788,0.776650866
0,gini,6,4,0.33,768,0.8314606741573034,0.7787878787878788,0.7786424202708607,0.7787878787878788,0.7786827923814226
0,entropy,15,4,0.33,729,0.8439450686641697,0.7787878787878788,0.7812221594830291,0.7787878787878788,0.7797400360191058
0,entropy,15,4,0.33,729,0.8439450686641697,0.7787878787878788,0.7812221594830291,0.7787878787878788,0.7797400360191058
0,entropy,15,14,0.33,513,0.8027465667915106,0.7787878787878788,0.7763464793375103,0.7787878787878788,0.7752275015230082
0,gini,12,8,0.33,760,0.8177278401997503,0.7757575757575758,0.7835899868632317,0.7757575757575758,0.7782311766617885
0,gini,8,8,sqrt,735,0.8052434456928839,0.7757575757575758,0.784944685,0.7757575757575758,0.7783748528162776
0,entropy,13,3,0.33,719,0.8838951310861424,0.7757575757575758,0.7773548715872503,0.7757575757575758,0.7758331516829043
0,gini,11,4,0.33,668,0.8377028714107366,0.7757575757575758,0.7790157579886757,0.7757575757575759,0.7733855843971081
0,gini,11,4,0.33,668,0.8377028714107366,0.7757575757575758,0.7790157579886757,0.7757575757575759,0.7733855843971081
0,gini,12,3,log2,752,0.8439450686641697,0.7757575757575758,0.7762274275432169,0.7757575757575758,0.7756783819867933
0,entropy,6,6,sqrt,767,0.8202247191011236,0.7757575757575758,0.7797900266435255,0.7757575757575758,0.7769903338403624
0,entropy,13,9,0.33,737,0.8476903870162297,0.7757575757575758,0.7736528286528287,0.7757575757575758,0.772680209
0,gini,14,9,0.33,570,0.8089887640449438,0.7757575757575758,0.7807369690486574,0.7757575757575758,0.7767959165017988
0,gini,9,13,0.33,466,0.7915106117353309,0.7757575757575758,0.7734848484848484,0.7757575757575758,0.7695439240893786
0,entropy,14,13,sqrt,550,0.7815230961298377,0.7757575757575758,0.7803740834939296,0.7757575757575758,0.7774363250796025
0,gini,6,12,sqrt,603,0.8227215980024969,0.7757575757575758,0.7759887761565896,0.7757575757575758,0.7750373374337104
0,gini,7,14,0.33,460,0.7902621722846442,0.7757575757575758,0.7720734490910574,0.7757575757575758,0.7718182206831687
0,entropy,10,14,0.33,464,0.8039950062421972,0.7757575757575758,0.7762893447829541,0.7757575757575758,0.7686539780521263
0,gini,6,8,log2,657,0.8064918851435705,0.7757575757575758,0.7759830669435189,0.7757575757575758,0.7752967975398785
0,gini,14,3,log2,578,0.8377028714107366,0.7757575757575758,0.7756928139804232,0.7757575757575758,0.7739234292714768
0,entropy,10,14,0.33,737,0.8252184769038702,0.7757575757575758,0.7774247782596421,0.7757575757575758,0.7764487190759942
0,gini,9,10,0.33,674,0.8239700374531835,0.7757575757575758,0.7772904483430799,0.7757575757575758,0.7764034512887724
0,entropy,15,14,0.33,694,0.8089887640449438,0.7757575757575758,0.7789400100079712,0.7757575757575758,0.7768403147940282
0,gini,6,1,0.33,644,0.8426966292134831,0.7757575757575758,0.7794127970369159,0.7757575757575758,0.7764463135008332
0,gini,6,1,0.33,644,0.8426966292134831,0.7757575757575758,0.7794127970369159,0.7757575757575758,0.7764463135008332
0,gini,15,12,log2,720,0.7715355805243446,0.7757575757575758,0.7819301889866406,0.7757575757575758,0.7767978515551331
0,gini,15,12,log2,720,0.7715355805243446,0.7757575757575758,0.7819301889866406,0.7757575757575758,0.7767978515551331
0,entropy,7,1,0.33,491,0.8551810237203495,0.7757575757575758,0.7727080167610628,0.7757575757575759,0.7715965493181817
0,entropy,7,1,0.33,491,0.8551810237203495,0.7757575757575758,0.7727080167610628,0.7757575757575759,0.7715965493181817
0,gini,6,14,0.33,646,0.7790262172284644,0.7757575757575758,0.7829525541496016,0.7757575757575758,0.7771385119024604
0,entropy,11,14,log2,698,0.7790262172284644,0.7757575757575758,0.7809793347635267,0.7757575757575758,0.7775621994805303
