alpha,activation,batch_size,hidden_layer_sizes,val_acc,val_recall,val_pre,val_f1,train_acc
0.000581,relu,64,"(155, 355, 420)",0.8666666666666667,0.8666666666666667,0.8668103413300227,0.8649863867255171,1.0
0.000465,relu,60,"(425, 45, 130)",0.8696969696969697,0.8696969696969697,0.8695020548117892,0.8686448280608806,1.0
0.000705,tanh,46,"(45,)",0.8515151515151516,0.8515151515151516,0.8515965594438554,0.8484287627618269,1.0
0.000853,relu,30,"(220, 95, 15, 390)",0.8848484848484849,0.8848484848484849,0.8849247640677168,0.8843676992748413,1.0
0.000597,tanh,10,"(65, 465, 205)",0.8454545454545455,0.8454545454545453,0.844517692134325,0.8443861293251843,1.0
0.000993,tanh,30,"(285,)",0.8606060606060606,0.8606060606060607,0.8601049233252622,0.8593646277856805,1.0
0.000265,relu,34,"(55,)",0.8606060606060606,0.8606060606060607,0.8612778502730656,0.8587481962481962,1.0
0.000331,tanh,40,"(35, 205, 415)",0.8666666666666667,0.8666666666666667,0.86689459650744,0.865158662351087,1.0
0.000871,relu,28,"(45, 145, 390, 470, 310)",0.8787878787878788,0.8787878787878788,0.8808663765349505,0.8779888023082801,1.0
0.000577,relu,54,"(115, 230, 95)",0.8848484848484849,0.8848484848484848,0.8845052265489736,0.88452063078371,1.0
0.000617,tanh,52,"(405, 355)",0.8636363636363636,0.8636363636363636,0.8640807190892081,0.8613700556311747,1.0
0.000583,relu,60,"(245, 295, 280, 485, 280)",0.8636363636363636,0.8636363636363636,0.8639847524770427,0.863043687745998,1.0
0.000625,relu,22,"(70,)",0.8636363636363636,0.8636363636363636,0.8640716374269006,0.8619572755231261,1.0
0.000443,relu,10,"(465,)",0.8636363636363636,0.8636363636363636,0.8628687315634217,0.8630288647183005,1.0
0.000659,relu,54,"(365, 135, 25)",0.8696969696969697,0.8696969696969696,0.8696681050718317,0.8683438758989418,1.0
0.000181,relu,46,"(350, 495, 295, 235)",0.8606060606060606,0.8606060606060607,0.8615392805116125,0.8580090230546026,1.0
0.000205,tanh,64,"(325, 350)",0.8636363636363636,0.8636363636363636,0.8633771929824561,0.8616195802930712,1.0
0.000431,tanh,32,"(195, 55, 205, 495, 190)",0.8636363636363636,0.8636363636363636,0.864711001078537,0.8614564791035378,1.0
0.000705,relu,48,"(85, 220)",0.8696969696969697,0.8696969696969697,0.869928230392604,0.8681267736834123,1.0
0.000543,relu,40,"(195, 290)",0.8545454545454545,0.8545454545454545,0.8542966472173966,0.8528300398909853,1.0
0.000737,relu,36,"(440,)",0.8696969696969697,0.8696969696969696,0.8695286195286195,0.8683759081368826,1.0
0.000769,relu,70,"(140, 465, 500)",0.8878787878787879,0.8878787878787878,0.8886695906432749,0.8863140465134977,1.0
0.000939,relu,54,"(315, 35, 340, 320, 470)",0.8696969696969697,0.8696969696969697,0.8702432824981844,0.8690042723142497,1.0
9.7e-05,relu,30,"(95, 320, 55)",0.8545454545454545,0.8545454545454545,0.8552630374276716,0.8527793107518242,1.0
0.000733,tanh,44,"(105, 200, 245)",0.8666666666666667,0.8666666666666667,0.8664038819408892,0.8645736643472723,1.0
5.9e-05,tanh,22,"(455,)",0.8545454545454545,0.8545454545454546,0.8546594982078853,0.852346969822698,1.0
0.000419,tanh,56,"(235, 275, 360, 365)",0.8363636363636363,0.8363636363636364,0.8365097068340033,0.8338315691256867,1.0
0.000293,relu,68,"(85, 365, 485)",0.8818181818181818,0.8818181818181818,0.8822150072150072,0.8807614994698424,1.0
0.000975,relu,62,"(280, 320, 345, 20)",0.8787878787878788,0.8787878787878788,0.8780981364830582,0.8779954891280918,1.0
0.000561,relu,66,"(395,)",0.8696969696969697,0.8696969696969697,0.8697477804681194,0.8687168371378897,1.0
0.000721,tanh,28,"(135, 145, 195)",0.8484848484848485,0.8484848484848485,0.8494220151828848,0.8455643090648964,1.0
0.000237,relu,32,"(65, 150)",0.8727272727272727,0.8727272727272727,0.8730591283075918,0.8712958725315705,1.0
0.000643,relu,18,"(210, 35, 470)",0.8818181818181818,0.8818181818181818,0.8814675944249902,0.8808692288060027,1.0
0.000569,tanh,64,"(370, 390, 225, 235, 440)",0.8575757575757575,0.8575757575757575,0.8574487795267016,0.8559659294953413,1.0
0.000265,relu,26,"(330, 145, 390, 410, 190)",0.8878787878787879,0.8878787878787878,0.8876843835177168,0.8877337721374419,1.0
0.000297,tanh,18,"(450, 475)",0.8545454545454545,0.8545454545454546,0.8558201058201057,0.8526124219307873,1.0
0.000943,relu,44,"(335, 245, 240)",0.8787878787878788,0.8787878787878788,0.8796355745160805,0.8774336165640513,1.0
0.000713,tanh,16,"(15, 30, 100, 390)",0.8575757575757575,0.8575757575757575,0.8581019137136326,0.8555877180079982,1.0
0.000733,relu,44,"(10,)",0.8727272727272727,0.8727272727272727,0.8729489559564213,0.8712595824378906,1.0
0.000277,relu,22,"(190, 255, 205, 265, 75)",0.8787878787878788,0.8787878787878789,0.8793284175522302,0.8787200165985585,1.0
0.000523,tanh,30,"(85, 480, 320, 345)",0.8636363636363636,0.8636363636363636,0.8632877253492771,0.8618916857360793,1.0
0.000427,relu,38,"(485, 55)",0.8696969696969697,0.8696969696969697,0.8702320058458165,0.8680989057060621,1.0
0.000727,relu,52,"(50, 495, 90, 110)",0.8848484848484849,0.8848484848484848,0.8847275427545013,0.8845374598342635,1.0
6.9e-05,relu,28,"(125, 345)",0.8636363636363636,0.8636363636363636,0.8636283233071814,0.861547775459206,1.0
0.000341,relu,60,"(445, 475)",0.8666666666666667,0.8666666666666667,0.867017452667448,0.8652236446758946,1.0
3.3e-05,relu,58,"(490,)",0.8727272727272727,0.8727272727272727,0.8725728769057429,0.8712767495662233,1.0
9.3e-05,relu,28,"(255, 415, 105)",0.8484848484848485,0.8484848484848485,0.847782679723668,0.846616709578235,1.0
0.000859,tanh,66,"(340, 350, 255)",0.8545454545454545,0.8545454545454545,0.8545691693160512,0.8521779367127125,1.0
0.000455,tanh,58,"(270, 205)",0.8575757575757575,0.8575757575757575,0.8568099806294199,0.8558061982925397,1.0
0.000287,tanh,30,"(50, 445, 220)",0.8545454545454545,0.8545454545454545,0.8554451472749345,0.8522073532086049,1.0
0.000757,relu,66,"(365, 175)",0.8818181818181818,0.8818181818181818,0.8822183797339077,0.8806539528345696,1.0
0.000797,tanh,36,"(435, 470, 205, 480)",0.8545454545454545,0.8545454545454545,0.8534086200852022,0.8526010700874115,1.0
0.000203,tanh,38,"(355, 260)",0.8606060606060606,0.8606060606060605,0.8605719471593836,0.8581180231108495,1.0
0.000819,relu,18,"(310, 130, 405)",0.8606060606060606,0.8606060606060605,0.8601983824756102,0.8596116002425375,1.0
0.000693,relu,10,"(420, 205, 350)",0.9030303030303031,0.903030303030303,0.9036868570057992,0.9024755928918565,1.0
0.000471,tanh,28,"(100, 35, 240, 315)",0.8545454545454545,0.8545454545454546,0.8557025898078529,0.8515002873172134,1.0
0.000623,tanh,24,"(425, 205, 490)",0.8454545454545455,0.8454545454545453,0.8457201686439847,0.8429515488339018,1.0
0.000965,relu,46,"(335, 200, 225, 440)",0.8878787878787879,0.8878787878787878,0.8880165456012913,0.8869200027094765,1.0
0.000371,relu,54,"(100, 265, 285, 15)",0.8696969696969697,0.8696969696969697,0.8694322979208676,0.8688233155294767,1.0
0.000255,tanh,10,"(420, 480, 375, 380)",0.8848484848484849,0.8848484848484848,0.8844432088299845,0.8830589924673892,0.9675405742821473
0.000957,relu,44,"(15, 70)",0.8666666666666667,0.8666666666666667,0.8672072861874147,0.865101400865913,1.0
0.000329,tanh,16,"(230, 45, 385)",0.8575757575757575,0.8575757575757575,0.8569809941520469,0.8554071438621881,1.0
0.000261,tanh,64,"(320, 470, 430, 350)",0.8484848484848485,0.8484848484848485,0.8497114626146884,0.8459523538768562,1.0
0.000253,relu,32,"(245, 170)",0.8636363636363636,0.8636363636363636,0.8640555203933835,0.8621003838395143,1.0
